x	y	theta	v	delta	a	delta_dot
4.999999999997628	7.990747265948818	1.5707963267949645	0.5000000000019329	2.207254952660183e-15	-1.8186300142426e-12	-6.045584356945948e-17
4.999999999997628	8.007413932615496	1.570796326794965	0.5000000000018792	2.120812901655382e-15	-1.6136359758697587e-12	-2.5932615301442215e-15
4.999999999997628	8.02408059928217	1.570796326794965	0.5000000000018303	2.0669909269311527e-15	-1.4659132265807014e-12	-1.6146592417351974e-15
4.999999999997628	8.040747265948843	1.570796326794965	0.5000000000017923	2.0000248329478226e-15	-1.1396823934616603e-12	-2.008982819505075e-15
4.999999999997628	8.057413932615514	1.570796326794965	0.5000000000017581	1.964936529324135e-15	-1.0247806123380842e-12	-1.052649108717082e-15
4.999999999997628	8.074080599282185	1.570796326794965	0.5000000000017281	1.917525601271791e-15	-9.01317079781902e-13	-1.4223278415737096e-15
4.999999999997628	8.090747265948853	1.570796326794965	0.5000000000017029	1.9007735042198876e-15	-7.586476816223188e-13	-5.025629115616842e-16
4.999999999997628	8.10741393261552	1.570796326794965	0.5000000000016799	1.8726010284949484e-15	-6.890441959139706e-13	-8.45174271749805e-16
4.999999999997628	8.124080599282188	1.570796326794965	0.5000000000016629	1.8805220168001136e-15	-5.131430728195965e-13	2.376296491522356e-16
4.999999999997628	8.140747265948857	1.570796326794965	0.5000000000016469	1.876363916948646e-15	-4.804264489488216e-13	-1.2474299554325408e-16
4.999999999997628	8.157413932615526	1.570796326794965	0.5000000000016327	1.9019941921762684e-15	-4.2648425345763116e-13	7.689082568282738e-16
4.999999999997628	8.174080599282195	1.570796326794965	0.5000000000016184	1.9040648897559473e-15	-4.2941797239923717e-13	6.2120927392847e-17
4.999999999997628	8.190747265948865	1.570796326794965	0.500000000001606	1.9239622723588955e-15	-3.7160588665994913e-13	5.969214780886479e-16
4.999999999997628	8.207413932615534	1.570796326794965	0.5000000000015943	1.921933063588677e-15	-3.500366432796463e-13	-6.087626310465074e-17
4.999999999997628	8.224080599282203	1.570796326794965	0.5000000000015826	1.9451886386180997e-15	-3.4746770077084127e-13	6.976672508824772e-16
4.999999999997628	8.240747265948869	1.570796326794965	0.5000000000015727	1.9270725139510815e-15	-2.980444463820432e-13	-5.43483740008312e-16
4.999999999997628	8.257413932615535	1.570796326794965	0.5000000000015635	1.932072108790991e-15	-2.7411205222966847e-13	1.4998784519552232e-16
4.999999999997628	8.2740805992822	1.570796326794965	0.5000000000015561	1.9170593903887646e-15	-2.2567578773606545e-13	-4.503815520663128e-16
4.999999999997628	8.290747265948866	1.570796326794965	0.500000000001551	1.92933825457981e-15	-1.5279509767347245e-13	3.683659257299301e-16
4.999999999997628	8.307413932615532	1.570796326794965	0.5000000000015458	1.9292758982996285e-15	-1.5763392246246136e-13	-1.87068840425207e-18
4.999999999997628	8.324080599282198	1.570796326794965	0.5000000000015423	1.94228410741448e-15	-9.964862864985519e-14	3.902462734455505e-16
4.999999999997628	8.340747265948863	1.570796326794965	0.5000000000015395	1.9340496753105083e-15	-8.291317190657101e-14	-2.470329631179023e-16
4.999999999997628	8.357413932615529	1.570796326794965	0.5000000000015375	1.953734883281805e-15	-6.353932950533409e-14	5.905562391381187e-16
4.999999999997628	8.374080599282195	1.570796326794965	0.500000000001536	1.93511166788336e-15	-4.9811036236446435e-14	-5.586964619514626e-16
4.999999999997628	8.39074726594886	1.570796326794965	0.5000000000015349	1.9585144235531817e-15	-3.7520489915964655e-14	7.020826700928419e-16
4.999999999997628	8.407413932615526	1.570796326794965	0.500000000001534	1.9821861297587816e-15	-2.3058730489258772e-14	7.101511861702664e-16
4.999999999997628	8.424080599282192	1.570796326794965	0.5000000000015339	1.9803158109542095e-15	-7.84704536050361e-15	-5.610956413488673e-17
4.999999999997628	8.440747265948858	1.570796326794965	0.5000000000015342	1.9688628731780773e-15	7.652569983945812e-15	-3.4358813328414393e-16
4.999999999997628	8.457413932615523	1.570796326794965	0.5000000000015339	1.992369463063021e-15	-1.0076717292615417e-14	7.051976965472037e-16
4.999999999997628	8.474080599282189	1.570796326794965	0.5000000000015344	1.986068770379108e-15	2.1398911830873557e-14	-1.8902078051512097e-16
4.999999999997628	8.490747265948855	1.570796326794965	0.5000000000015344	2.014401245229218e-15	1.190267638140688e-15	8.499742455026897e-16
4.999999999997628	8.50741393261552	1.570796326794965	0.5000000000015358	2.0040269828439233e-15	4.087799299360914e-14	-3.1122787155612588e-16
4.999999999997628	8.524080599282186	1.570796326794965	0.500000000001536	2.019410021773365e-15	7.358917213659902e-15	4.614911678822475e-16
4.999999999997628	8.540747265948852	1.570796326794965	0.5000000000015367	2.0230504358388845e-15	2.1377620810711373e-14	1.0921242196705318e-16
4.999999999997628	8.557413932615518	1.570796326794965	0.5000000000015375	2.061264672745158e-15	2.954535962130904e-14	1.1464271071885669e-15
4.999999999997628	8.574080599282183	1.570796326794965	0.5000000000015381	2.0714210685452228e-15	2.0757291149592003e-14	3.046918740056131e-16
4.999999999997628	8.590747265948849	1.570796326794965	0.5000000000015395	2.069791460605927e-15	4.477310449474414e-14	-4.888823817790009e-17
4.999999999997628	8.607413932615515	1.570796326794965	0.5000000000015408	2.0690297982768293e-15	4.077726383552166e-14	-2.284986987308218e-17
4.999999999997628	8.62408059928218	1.570796326794965	0.5000000000015421	2.0825221456205537e-15	4.20055835817848e-14	4.0477042031167504e-16
4.999999999997628	8.640747265948846	1.570796326794965	0.5000000000015437	2.0845049759877494e-15	4.944392538084284e-14	5.948491101716799e-17
4.999999999997628	8.657413932615512	1.570796326794965	0.5000000000015454	2.112601524081217e-15	5.4889415495446015e-14	8.42896442804223e-16
4.999999999997628	8.674080599282178	1.570796326794965	0.5000000000015475	2.111713954841244e-15	6.47796262974714e-14	-2.6627077196485702e-17
4.999999999997628	8.690747265948843	1.570796326794965	0.5000000000015499	2.1371516644167254e-15	7.397590027526102e-14	7.631312872643726e-16
4.999999999997628	8.707413932615509	1.570796326794965	0.5000000000015525	2.158241947832974e-15	8.062441773232232e-14	6.327085024898955e-16
4.999999999997628	8.724080599282175	1.570796326794965	0.5000000000015554	2.1434489598365846e-15	8.83216060237977e-14	-4.437896398896458e-16
4.999999999997628	8.74074726594884	1.570796326794965	0.500000000001558	2.119011151134526e-15	7.861750191281124e-14	-7.33134261063189e-16
4.999999999997628	8.757413932615506	1.570796326794965	0.5000000000015605	2.1424571109037627e-15	7.685467049551274e-14	7.033787930747623e-16
4.999999999997628	8.774080599282172	1.570796326794965	0.5000000000015633	2.149966738513342e-15	7.91948294052644e-14	2.2528882828963445e-16
4.999999999997628	8.790747265948838	1.570796326794965	0.5000000000015655	2.1557762594183145e-15	6.749522070263227e-14	1.7428562714989852e-16
4.999999999997628	8.807413932615503	1.570796326794965	0.5000000000015682	2.144280599026564e-15	7.920953050909695e-14	-3.4486981175195107e-16
4.999999999997628	8.82408059928217	1.570796326794965	0.5000000000015707	2.1958200185365927e-15	7.61320971813962e-14	1.5461825852997647e-15
4.999999999997628	8.840747265948835	1.570796326794965	0.5000000000015734	2.2384459668840478e-15	7.618728307197571e-14	1.2787784504286285e-15
4.999999999997628	8.8574139326155	1.5707963267949654	0.5000000000015762	2.1486179099939678e-15	7.927149943951807e-14	-2.6948417066982904e-15
4.999999999997628	8.874080599282166	1.5707963267949654	0.5000000000015784	2.0617417226698902e-15	6.721825109327548e-14	-2.6062856197309803e-15
4.999999999997628	8.890747265948832	1.5707963267949654	0.500000000001581	2.025559317506784e-15	7.841260464287042e-14	-1.0854721549015477e-15
4.999999999997628	8.907413932615498	1.5707963267949654	0.5000000000015834	2.00298144279641e-15	7.20698423628454e-14	-6.773362413147103e-16
4.999999999997628	8.924080599282163	1.5707963267949654	0.5000000000015863	1.9641037235866463e-15	8.683153615617403e-14	-1.1663315762950829e-15
4.999999999997628	8.94074726594883	1.5707963267949654	0.5000000000015891	1.9030032281147516e-15	8.489260320100958e-14	-1.8330148641605685e-15
4.999999999997628	8.957413932615495	1.5707963267949654	0.5000000000015916	1.885594302060143e-15	8.306531596455682e-14	-5.222677816441436e-16
4.999999999997628	8.97408059928216	1.5707963267949654	0.5000000000015944	1.8799277027179518e-15	8.662068255054813e-14	-1.699979802674216e-16
4.999999999997628	8.990747265948826	1.5707963267949654	0.5000000000015974	1.8951929841535777e-15	9.078094924549161e-14	4.579584430682389e-16
4.999999999997628	9.007413932615492	1.5707963267949654	0.5000000000016006	1.9056880593212325e-15	9.572453506939693e-14	3.148522550310958e-16
4.999999999997628	9.024080599282161	1.5707963267949654	0.5000000000016024	1.9271870757868014e-15	4.8380140090517956e-14	6.449704939680826e-16
4.999999999997628	9.04074726594883	1.5707963267949654	0.5000000000016032	1.941032367751182e-15	2.392490638112102e-14	4.1535875893349076e-16
4.999999999997628	9.0574139326155	1.5707963267949654	0.5000000000016027	1.998622905371856e-15	-1.0162423474350396e-14	1.727716128621551e-15
4.999999999997628	9.07408059928217	1.5707963267949654	0.5000000000016015	2.0399235037672313e-15	-3.457271700369781e-14	1.2390179518668158e-15
4.999999999997628	9.090747265948838	1.5707963267949654	0.5000000000015996	2.0422333727429954e-15	-5.787991613770416e-14	6.929606927689172e-17
4.999999999997628	9.107413932615508	1.5707963267949654	0.5000000000015966	2.036998014610655e-15	-8.649610772092954e-14	-1.5706074396999378e-16
4.999999999997628	9.124080599282177	1.5707963267949654	0.5000000000015932	2.0809759410286944e-15	-1.0329602028336798e-13	1.3193377925406747e-15
4.999999999997628	9.140747265948843	1.5707963267949654	0.5000000000015901	2.1120633920949136e-15	-9.525598354803017e-14	9.326235319908154e-16
4.999999999997628	9.157413932615508	1.5707963267949654	0.5000000000015873	2.0889747636407596e-15	-7.810114724003323e-14	-6.926588536216367e-16
4.999999999997628	9.174080599282174	1.5707963267949654	0.5000000000015852	2.0835960553384885e-15	-6.150578635809312e-14	-1.6136124907035897e-16
4.999999999997628	9.19074726594884	1.5707963267949654	0.5000000000015837	2.047368228583799e-15	-4.527295218944606e-14	-1.0868348026411977e-15
4.999999999997628	9.207413932615506	1.5707963267949654	0.5000000000015827	2.086063649140428e-15	-2.831751421349636e-14	1.1608626166953785e-15
4.999999999997628	9.224080599282171	1.5707963267949654	0.5000000000015824	2.095666417364231e-15	-1.2503998623189863e-14	2.8808304671781826e-16
4.999999999997628	9.240747265948837	1.5707963267949654	0.5000000000015821	2.1229112242765e-15	-1.0294811335874454e-14	8.173442073689967e-16
4.999999999997628	9.257413932615503	1.5707963267949654	0.5000000000015824	2.0896441547827676e-15	1.184971988154454e-14	-9.98012084809338e-16
4.999999999997628	9.274080599282168	1.5707963267949654	0.500000000001583	2.142000746084151e-15	1.498971506272949e-14	1.5706977390382982e-15
4.999999999997628	9.290747265948834	1.5707963267949654	0.5000000000015838	2.0632628893797954e-15	2.0853185443616556e-14	-2.3621357011256364e-15
4.999999999997628	9.3074139326155	1.5707963267949654	0.5000000000015848	2.050294367425416e-15	3.1498959798988146e-14	-3.8905565863897793e-16
4.999999999997628	9.324080599282166	1.5707963267949654	0.5000000000015857	2.038983122757744e-15	2.4388094489865772e-14	-3.393373400314104e-16
4.999999999997628	9.340747265948831	1.5707963267949654	0.500000000001587	2.1193208937406634e-15	4.17562272465085e-14	2.4101331294865034e-15
4.999999999997628	9.357413932615497	1.5707963267949654	0.5000000000015883	2.0730132273700327e-15	4.323920236616596e-14	-1.3892299911111752e-15
4.999999999997628	9.374080599282163	1.5707963267949654	0.5000000000015897	2.0947468569235034e-15	4.6438374657177886e-14	6.520088865996505e-16
4.999999999997628	9.390747265948828	1.5707963267949654	0.5000000000015915	2.092472457982293e-15	5.312506280697425e-14	-6.823196823421214e-17
4.999999999997628	9.407413932615494	1.5707963267949654	0.5000000000015936	2.102152977821057e-15	6.219951989442155e-14	2.9041559516269694e-16
4.999999999997628	9.42408059928216	1.5707963267949654	0.5000000000015961	2.15178301851648e-15	7.59063391840304e-14	1.4889012208636273e-15
4.999999999997628	9.440747265948826	1.5707963267949654	0.500000000001599	2.2175668953263964e-15	8.737907858206995e-14	1.973516304302282e-15
4.999999999997628	9.457413932615495	1.5707963267949654	0.5000000000016004	2.2056024096968965e-15	4.217322156644179e-14	-3.589345688786599e-16
4.999999999997628	9.474080599282164	1.5707963267949658	0.500000000001601	2.2336963752251715e-15	2.3398492345061417e-14	8.42818965847107e-16
4.999999999997628	9.490747265948833	1.5707963267949663	0.5000000000016007	2.0652998512747356e-15	-6.780729135732327e-15	-5.051895718510383e-15
4.999999999997628	9.507413932615503	1.5707963267949663	0.5000000000015994	1.9483694230146006e-15	-4.1721292219631945e-14	-3.507912847820268e-15
4.999999999997628	9.524080599282172	1.5707963267949663	0.5000000000015968	1.834092294393786e-15	-7.762070337608701e-14	-3.4283138586356954e-15
4.999999999997628	9.540747265948841	1.5707963267949663	0.5000000000015934	1.7319284477218758e-15	-1.010845121257771e-13	-3.0649154001683143e-15
4.999999999997628	9.557413932615507	1.5707963267949663	0.5000000000015912	1.703293981644328e-15	-6.900588702340137e-14	-8.590339823362776e-16
4.999999999997628	9.574080599282173	1.5707963267949663	0.5000000000015888	1.7066946592126704e-15	-7.218832533150733e-14	1.020203270474993e-16
4.999999999997628	9.590747265948838	1.5707963267949663	0.5000000000015877	1.666624962533318e-15	-3.162768509004828e-14	-1.2020909003802456e-15
4.999999999997628	9.607413932615504	1.5707963267949663	0.5000000000015867	1.6551249687123818e-15	-2.7504332090946132e-14	-3.4499981463194365e-16
4.999999999997628	9.62408059928217	1.5707963267949663	0.500000000001586	1.5144208485223437e-15	-2.265721315533771e-14	-4.2211236057022554e-15
4.999999999997628	9.640747265948836	1.5707963267949663	0.5000000000015857	1.4755431794760807e-15	-1.096690148633464e-14	-1.1663300714014589e-15
4.999999999997628	9.657413932615501	1.5707963267949663	0.5000000000015858	1.4285625544986237e-15	5.1967267023899505e-15	-1.409418749327459e-15
4.999999999997628	9.674080599282167	1.5707963267949663	0.5000000000015866	1.3874831608453022e-15	2.3412983384723043e-14	-1.2323818096041774e-15
4.999999999997628	9.690747265948833	1.5707963267949663	0.500000000001588	1.4144554721148956e-15	4.436679295434162e-14	8.091693380838409e-16
4.999999999997628	9.707413932615498	1.5707963267949663	0.5000000000015901	1.4777414562552753e-15	6.67947752772298e-14	1.8985795242140013e-15
4.999999999997628	9.724080599282164	1.5707963267949663	0.5000000000015927	1.4996777774641076e-15	8.093168740426829e-14	6.580896362710747e-16
4.999999999997628	9.74074726594883	1.5707963267949663	0.500000000001596	1.5191785983449931e-15	9.629148132604855e-14	5.850246264286813e-16
4.999999999997628	9.757413932615496	1.5707963267949663	0.5000000000015988	1.5050294453022468e-15	8.320798680606055e-14	-4.2447459128050657e-16
4.999999999997628	9.774080599282165	1.5707963267949663	0.5000000000016006	1.502369645338487e-15	5.761091202618335e-14	-7.97939989141535e-17
4.999999999997628	9.790747265948834	1.5707963267949663	0.5000000000016015	1.463325887819299e-15	2.5880088816345598e-14	-1.1713127255759012e-15
4.999999999997628	9.807413932615503	1.5707963267949663	0.5000000000016014	1.4370057446258975e-15	-4.982769568045303e-15	-7.896042958057949e-16
4.999999999997628	9.824080599282173	1.5707963267949663	0.5000000000016012	1.385718614516326e-15	-1.2675410986659821e-14	-1.538613903289694e-15
4.999999999997628	9.840747265948842	1.5707963267949663	0.5000000000016002	1.4227720338939433e-15	-3.079845677534526e-14	1.1116025813235746e-15
4.999999999997628	9.857413932615511	1.5707963267949663	0.5000000000015983	1.3618080263974272e-15	-5.5701218648358114e-14	-1.8289202248919167e-15
4.999999999997628	9.87408059928218	1.5707963267949663	0.5000000000015955	1.3693860678387884e-15	-8.02661058549748e-14	2.273412432349577e-16
4.999999999997628	9.890747265948846	1.5707963267949663	0.5000000000015933	1.3824971736402363e-15	-6.81026991798759e-14	3.933331740441684e-16
4.999999999997628	9.907413932615512	1.5707963267949663	0.5000000000015918	1.4216159704285585e-15	-4.4901992416130146e-14	1.1735639036509307e-15
4.999999999997628	9.924080599282178	1.5707963267949663	0.5000000000015913	1.4332398833613038e-15	-2.2792585960967893e-14	3.4871738798613233e-16
4.999999999997628	9.940747265948843	1.5707963267949663	0.5000000000015914	1.456271006081362e-15	4.481685205240393e-16	6.909336816028696e-16
4.999999999997628	9.957413932615509	1.5707963267949663	0.5000000000015923	1.4522721405290086e-15	2.613691937034847e-14	-1.1996596656837558e-16
4.999999999997628	9.974080599282175	1.5707963267949663	0.5000000000015941	1.5008368131137625e-15	5.370182109328686e-14	1.4569401775422383e-15
4.999999999997628	9.99074726594884	1.5707963267949663	0.5000000000015968	1.4298958596259304e-15	8.263301745333254e-14	-2.128228604630279e-15
4.999999999997628	10.007413932615506	1.5707963267949663	0.5000000000015987	1.423957091102908e-15	6.042983767464566e-14	-1.7816305569751985e-16
4.999999999997628	10.024080599282176	1.5707963267949663	0.5000000000016003	1.4316654146024846e-15	4.6337818293811645e-14	2.3124970498672023e-16
4.999999999997628	10.040747265948845	1.5707963267949663	0.5000000000016012	1.4689824302460558e-15	2.601908353485824e-14	1.119510469307882e-15
4.999999999997628	10.057413932615514	1.5707963267949663	0.5000000000016012	1.4839597371064511e-15	-1.0439918244134483e-15	4.493192058154614e-16
4.999999999997628	10.074080599282183	1.5707963267949663	0.500000000001601	1.5105696872793596e-15	-3.1793991538912186e-15	7.982985051887009e-16
4.999999999997628	10.090747265948853	1.5707963267949663	0.5000000000016006	1.4996742862894046e-15	-1.5559449751843465e-14	-3.268620296960925e-16
4.999999999997628	10.107413932615522	1.5707963267949663	0.5000000000015994	1.5750295752447052e-15	-3.274305129872916e-14	2.260658668657967e-15
4.999999999997628	10.124080599282191	1.5707963267949663	0.5000000000015976	1.552463453303764e-15	-5.4149074818227866e-14	-6.769836582209738e-16
4.999999999997628	10.14074726594886	1.5707963267949663	0.500000000001595	1.601352886123468e-15	-8.021570739461317e-14	1.4666829845889426e-15
4.999999999997628	10.157413932615526	1.5707963267949663	0.5000000000015927	1.5524232182293296e-15	-6.656708265661247e-14	-1.4678900368194433e-15
4.999999999997628	10.174080599282192	1.5707963267949663	0.5000000000015913	1.577275625176615e-15	-4.1826812196069096e-14	7.455722084138449e-16
4.999999999997628	10.190747265948858	1.5707963267949663	0.5000000000015907	1.506620386728677e-15	-1.868601099048496e-14	-2.1196571534357416e-15
4.999999999997628	10.207413932615523	1.5707963267949663	0.5000000000015908	1.5186115289035533e-15	4.910463447535887e-15	3.5973426523948087e-16
4.999999999997628	10.224080599282189	1.5707963267949663	0.5000000000015917	1.4467906392669132e-15	3.113638565185005e-14	-2.154626689098054e-15
4.999999999997628	10.240747265948855	1.5707963267949663	0.5000000000015937	1.4644335514751825e-15	5.81937655615844e-14	5.292873662411607e-16
4.999999999997628	10.25741393261552	1.5707963267949663	0.5000000000015958	1.4022161711462767e-15	6.260504538824901e-14	-1.866521409865482e-15
4.999999999997628	10.274080599282186	1.5707963267949663	0.5000000000015982	1.422647414271215e-15	7.344897463130128e-14	6.129372937421575e-16
4.999999999997628	10.290747265948855	1.5707963267949663	0.5000000000015993	1.3565313759735547e-15	3.334825295141057e-14	-1.983481148927833e-15
4.999999999997628	10.307413932615525	1.5707963267949663	0.5000000000016	1.3825343253199048e-15	2.2156040701106286e-14	7.80088480384129e-16
4.999999999997628	10.324080599282194	1.5707963267949663	0.5000000000016002	1.3323754234858622e-15	5.4264013801038485e-15	-1.504767055018772e-15
4.999999999997628	10.340747265948863	1.5707963267949663	0.5000000000016005	1.3663150992144442e-15	7.3990530228326e-15	1.0181902718526272e-15
4.999999999997628	10.357413932615533	1.5707963267949663	0.5000000000015995	1.3143229979783679e-15	-3.041221991579267e-14	-1.5597630370790218e-15
4.999999999997628	10.374080599282202	1.5707963267949663	0.5000000000015982	1.3547288746441066e-15	-3.721986098232516e-14	1.2121762999671512e-15
4.999999999997628	10.390747265948871	1.5707963267949663	0.5000000000015963	1.3146082236633296e-15	-5.5529741910384164e-14	-1.2036195294194072e-15
4.999999999997628	10.40741393261554	1.5707963267949663	0.5000000000015935	1.356387153965257e-15	-7.759492985756795e-14	1.253367909053955e-15
4.999999999997628	10.424080599282206	1.5707963267949663	0.5000000000015914	1.3157854163099292e-15	-6.188059504912136e-14	-1.2180521296558095e-15
4.999999999997628	10.440747265948872	1.5707963267949663	0.5000000000015902	1.3708306883545646e-15	-3.753574328527881e-14	1.6513581613351522e-15
4.999999999997628	10.457413932615538	1.5707963267949663	0.5000000000015896	1.3480033708258336e-15	-1.530253110641408e-14	-6.848195258566265e-16
4.999999999997628	10.474080599282203	1.5707963267949663	0.50000000000159	1.4107090573457455e-15	1.498216291697177e-14	1.881170595595157e-15
4.999999999997628	10.490747265948869	1.5707963267949663	0.5000000000015913	1.3931296254242059e-15	4.0684642476805297e-14	-5.273829576401445e-16
4.999999999997628	10.507413932615535	1.5707963267949663	0.5000000000015935	1.4664557945389196e-15	6.574804584233082e-14	2.199785073439718e-15
4.999999999997628	10.5240805992822	1.5707963267949663	0.5000000000015955	1.4543308897702095e-15	6.034586960451845e-14	-3.6374714305423727e-16
4.999999999997628	10.540747265948866	1.5707963267949663	0.5000000000015979	1.5356919817049648e-15	7.293710923314371e-14	2.4408327580414916e-15
4.999999999997628	10.557413932615532	1.5707963267949663	0.5000000000016002	1.5369976550276582e-15	6.68942000045785e-14	3.917019968864189e-17
4.999999999997628	10.574080599282201	1.5707963267949663	0.5000000000016024	1.6262693684890083e-15	6.55080136457379e-14	2.6781514038406305e-15
4.999999999997628	10.59074726594887	1.5707963267949663	0.5000000000016033	1.6349236919744631e-15	2.5376246514264428e-14	2.5962970457224165e-16
4.999999999997628	10.60741393261554	1.5707963267949663	0.5000000000016037	1.7242881103335562e-15	1.3648604409209966e-14	2.6809325507736334e-15
4.999999999997628	10.624080599282209	1.5707963267949663	0.5000000000016036	1.7272909188350064e-15	-3.138490850670625e-15	9.008425505211738e-17
4.999999999997628	10.640747265948878	1.5707963267949663	0.5000000000016028	1.8209260000238845e-15	-2.5802453164532058e-14	2.8090524356666318e-15
4.999999999997628	10.657413932615547	1.5707963267949663	0.5000000000016018	1.8084343915707795e-15	-2.8021340673159423e-14	-3.747482535841177e-16
4.999999999997628	10.674080599282217	1.5707963267949663	0.5000000000016005	1.8933284670675632e-15	-4.213020584524843e-14	2.5468222649023124e-15
4.999999999997628	10.690747265948886	1.5707963267949663	0.5000000000015985	1.900077056332548e-15	-6.238776449661934e-14	2.0245767795772053e-16
4.999999999997628	10.707413932615555	1.5707963267949663	0.5000000000015957	2.0030698073155088e-15	-8.66092137244423e-14	3.0897825294894617e-15
4.999999999997628	10.724080599282225	1.5707963267949663	0.5000000000015923	2.002963534022853e-15	-1.0401204772686815e-13	-3.1881987697563187e-18
4.999999999997628	10.74074726594889	1.5707963267949663	0.5000000000015894	2.1033993015921248e-15	-8.967608963348847e-14	3.0130730270781706e-15
4.999999999997628	10.757413932615556	1.5707963267949663	0.5000000000015873	2.104433020280332e-15	-6.562697434098208e-14	3.101156065590175e-17
4.999999999997628	10.774080599282222	1.5707963267949663	0.500000000001586	2.2079919940811394e-15	-3.8109828335609885e-14	3.106769214024309e-15
4.999999999997628	10.790747265948887	1.5707963267949663	0.5000000000015856	2.1683391129635345e-15	-8.287461835494378e-15	-1.189586433518174e-15
4.999999999997628	10.807413932615553	1.5707963267949663	0.5000000000015862	2.2615148909096914e-15	1.6461275566389752e-14	2.7952733383808846e-15
4.999999999997628	10.824080599282219	1.5707963267949667	0.5000000000015876	2.170382002234086e-15	3.90425877933899e-14	-2.7339866602591943e-15
4.999999999997628	10.840747265948885	1.5707963267949672	0.5000000000015898	2.1549654671025265e-15	6.463079244424345e-14	-4.624960539555559e-16
4.999999999997628	10.85741393261555	1.5707963267949672	0.5000000000015927	2.0616403684790265e-15	9.15140291562859e-14	-2.7997529587064827e-15
4.999999999997628	10.874080599282216	1.5707963267949672	0.5000000000015957	1.9914106947838478e-15	8.673735964496651e-14	-2.106890210864361e-15
4.999999999997628	10.890747265948882	1.5707963267949672	0.5000000000015982	1.815113578321987e-15	7.282943779302053e-14	-5.288913493862598e-15
4.999999999997628	10.907413932615547	1.5707963267949672	0.5000000000016016	1.7571557815427113e-15	1.0176997184427675e-13	-1.7387339033952659e-15
4.999999999997628	10.924080599282217	1.5707963267949672	0.5000000000016039	1.6398975775116329e-15	7.152725677375682e-14	-3.5177461209379323e-15
4.999999999997628	10.940747265948886	1.5707963267949672	0.5000000000016053	1.632266676679957e-15	3.802090681680713e-14	-2.2892702496157863e-16
4.999999999997628	10.957413932615555	1.5707963267949672	0.5000000000016055	1.5587070577540844e-15	4.248612231342111e-15	-2.2067885677769142e-15
4.999999999997628	10.974080599282225	1.5707963267949672	0.5000000000016053	1.5902985744049227e-15	-2.3231674288297366e-15	9.477454995180637e-16
4.999999999997628	10.990747265948894	1.5707963267949672	0.5000000000016047	1.5555294291586883e-15	-1.7794837462283344e-14	-1.0430743573839868e-15
4.999999999997628	11.007413932615563	1.5707963267949672	0.5000000000016043	1.5510482658430702e-15	-1.2281659250799187e-14	-1.344348994719016e-16
4.999999999997628	11.024080599282232	1.5707963267949672	0.5000000000016026	1.5424444229862271e-15	-4.8853448548916503e-14	-2.581152857057213e-16
4.999999999997628	11.040747265948902	1.5707963267949672	0.5000000000016008	1.5769203305256219e-15	-5.513458748796288e-14	1.034277226181013e-15
4.999999999997628	11.057413932615571	1.5707963267949672	0.5000000000015983	1.503954155020447e-15	-7.051239949459713e-14	-2.188985265151933e-15
4.999999999997628	11.07408059928224	1.5707963267949672	0.5000000000015952	1.5200011180763118e-15	-9.072025764075495e-14	4.814088916689073e-16
4.999999999997628	11.090747265948906	1.5707963267949672	0.5000000000015926	1.4623399518606555e-15	-7.461019920374651e-14	-1.72983498646815e-15
4.999999999997628	11.107413932615572	1.5707963267949672	0.5000000000015911	1.5091912365613243e-15	-4.811188475612252e-14	1.405538541014512e-15
4.999999999997628	11.124080599282237	1.5707963267949672	0.5000000000015903	1.4902920669481011e-15	-2.458964089746725e-14	-5.669750883921694e-16
4.999999999997628	11.140747265948903	1.5707963267949672	0.5000000000015906	1.5701221264183281e-15	5.2605489408996675e-15	2.3949017841049943e-15
4.999999999997628	11.157413932615569	1.5707963267949672	0.5000000000015917	1.5809125358020868e-15	3.1187217793080674e-14	3.2371228152044644e-16
4.999999999997628	11.174080599282235	1.5707963267949672	0.5000000000015937	1.5975912259919216e-15	5.647277079561669e-14	5.003607056960806e-16
4.999999999997628	11.1907472659489	1.5707963267949672	0.5000000000015957	1.5236710781331652e-15	5.786703107251052e-14	-2.217604435761081e-15
4.999999999997628	11.207413932615566	1.5707963267949672	0.500000000001598	1.5500303426487616e-15	6.701931354715154e-14	7.907779354607671e-16
4.999999999997628	11.224080599282232	1.5707963267949672	0.5000000000016008	1.5084944262271295e-15	8.533456466409614e-14	-1.2460774926464264e-15
4.999999999997628	11.240747265948901	1.5707963267949672	0.5000000000016025	1.5714174370168182e-15	5.0271412195806303e-14	1.8876903236866535e-15
4.999999999997628	11.25741393261557	1.5707963267949672	0.500000000001603	1.5680516160111927e-15	1.3152476883212388e-14	-1.0097463016270345e-16
4.999999999997628	11.27408059928224	1.5707963267949672	0.5000000000016033	1.5939776847756702e-15	4.998249942189323e-15	7.777820629340047e-16
4.999999999997628	11.290747265948909	1.5707963267949672	0.5000000000016029	1.514889133826736e-15	-1.0548507867972484e-14	-2.37265652846552e-15
4.999999999997628	11.307413932615578	1.5707963267949672	0.5000000000016026	1.5349828115413084e-15	-7.0129652410787224e-15	6.028103314295512e-16
4.999999999997628	11.324080599282247	1.5707963267949672	0.5000000000016019	1.4892445231322074e-15	-2.005453840644121e-14	-1.3721486522710961e-15
4.999999999997628	11.340747265948917	1.5707963267949672	0.5000000000016007	1.5548596692026019e-15	-3.8020232578581115e-14	1.9684543821074256e-15
